count_point_id,direction_of_travel,year,count_date,hour,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_4_or_more_rigid_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
990171,W,2019,2019/5/13,8,3,Scotland,28,Renfrewshire,B789,Minor,,,243010,663160,55.836049,-4.5083552,,,5,0,266,21,46,2,2,0,0,0,0,4,337
1117,N,2019,2019/10/1,18,3,Scotland,31,Perth & Kinross,A823,Major,LA Boundary,A977,301825,699382,56.17693,-3.5829783,0.8,0.5,0,0,40,1,3,0,0,0,0,0,0,0,44
941122,S,2019,2019/6/21,16,3,Scotland,28,Renfrewshire,U,Minor,,,243050,664700,55.849886,-4.5086078,,,0,0,33,5,3,0,0,0,0,0,0,0,41
983045,S,2019,2019/5/16,8,3,Scotland,45,Aberdeenshire,B979,Minor,,,387076,788871,56.990836,-2.2143173,,,2,0,45,2,15,0,1,1,4,1,0,7,69
30913,S,2019,2019/9/5,12,3,Scotland,38,Dumfries & Galloway,A762,Major,A711,A75,268570,555100,54.873342,-4.0497712,3,1.86,0,0,19,0,3,0,0,0,0,0,0,0,22
996398,E,2019,2019/5/8,18,3,Scotland,38,Dumfries & Galloway,B7068,Minor,,,335900,584450,55.15022,-3.0073443,,,0,0,17,0,5,0,0,0,0,0,0,0,22
931852,W,2019,2019/6/12,18,3,Scotland,39,East Ayrshire,U,Minor,,,247200,643060,55.656958,-4.43027,,,0,0,8,0,2,0,1,0,0,0,0,1,11
50886,S,2019,2019/4/29,12,3,Scotland,32,Fife,A921,Major,B981 Dunnikier Way,A92,329416,695015,56.142594,-3.1375039,1.2,0.75,0,4,841,7,214,20,12,0,8,9,18,67,1133
969005,E,2019,2019/6/24,14,3,Scotland,46,Moray,C,Minor,,,342990,865790,57.678338,-2.9575828,,,0,0,83,2,15,1,0,0,0,0,0,1,101
930177,N,2019,2019/3/21,15,3,Scotland,49,East Dunbartonshire,B822,Minor,,,262520,678300,55.977934,-4.2048027,,,0,1,43,1,9,0,0,0,0,0,0,0,54
967530,N,2019,2019/9/4,15,3,Scotland,35,Highland,B8006,Minor,,,211000,776000,56.836906,-5.0998164,,,3,0,118,4,19,1,0,0,0,0,0,1,142
979136,S,2019,2019/5/17,13,3,Scotland,32,Fife,C,Minor,,,345814,718769,56.35813,-2.8785235,,,0,6,77,0,10,1,0,1,0,1,0,3,96
930183,W,2019,2019/9/10,14,3,Scotland,29,City of Edinburgh,B6415,Minor,,,331010,673630,55.950728,-3.1063438,,,5,7,280,16,52,3,1,0,0,0,0,4,359
996106,N,2019,2019/5/15,11,3,Scotland,39,East Ayrshire,U,Minor,,,242916,636284,55.594766,-4.4944225,,,0,0,16,0,7,1,0,0,0,1,0,2,25
10717,W,2019,2019/3/26,7,3,Scotland,33,Scottish Borders,A7,Major,B711,B6399 Albert Rd,349359,614277,55.419774,-2.8015663,2.5,1.55,0,0,52,2,15,0,1,0,2,1,0,4,73
941125,S,2019,2019/3/19,17,3,Scotland,28,Renfrewshire,C,Minor,,,245357,661904,55.825533,-4.4702031,,,0,0,186,0,35,2,0,0,0,0,0,2,223
91051,S,2019,2019/10/3,8,3,Scotland,31,Perth & Kinross,A9,Major,A9 Slip Roads,A9 junction parallel to West Mains Avenue,308702,725120,56.409458,-3.4811635,0.2,0.12,0,1,196,0,76,9,5,0,2,1,5,22,295
991220,S,2019,2019/9/16,7,3,Scotland,33,Scottish Borders,C,Minor,,,383211,641514,55.666841,-2.2684576,,,0,0,16,0,7,0,0,0,0,0,0,0,23
931902,W,2019,2019/3/18,8,3,Scotland,42,Stirling,U,Minor,,,277630,701040,56.186214,-3.9732376,,,1,0,204,3,11,0,0,0,0,0,0,0,218
50719,N,2019,2019/3/20,11,3,Scotland,35,Highland,A9,Major,A897,A99,306587,919973,58.15873,-3.5891086,30.6,19.01,0,1,39,2,32,0,1,2,1,3,2,9,83
990752,E,2019,2019/9/26,8,3,Scotland,41,North Ayrshire,C,Minor,,,231580,653974,55.74975,-4.6849669,,,0,1,40,0,18,0,0,0,1,0,0,1,60
969191,S,2019,2019/5/3,7,3,Scotland,46,Moray,U,Minor,,,326738,842737,57.468959,-3.2230606,,,0,0,17,2,5,0,0,0,0,1,0,1,25
941031,N,2019,2019/6/28,17,3,Scotland,46,Moray,C,Minor,,,320831,865335,57.670896,-3.3288878,,,0,0,16,0,2,2,0,0,0,0,0,2,20
931871,E,2019,2019/3/20,8,3,Scotland,3,Glasgow City,U,Minor,,,252010,671860,55.916996,-4.3695419,,,0,0,224,24,35,1,0,0,0,0,0,1,284
931884,N,2019,2019/5/10,16,3,Scotland,4,North Lanarkshire,C,Minor,,,280060,656460,55.786521,-3.9142209,,,0,0,337,2,38,2,2,0,0,0,1,5,382
990183,N,2019,2019/5/15,12,3,Scotland,54,Orkney Islands,B9057,Minor,,,331500,1022070,59.08003,-3.1968141,,,0,0,5,0,1,0,0,0,0,0,0,0,6
967593,E,2019,2019/3/26,16,3,Scotland,43,West Dunbartonshire,B857,Minor,,,238862,679044,55.977252,-4.5839842,,,1,0,436,6,50,2,0,1,0,0,0,3,495
931912,N,2019,2019/9/6,18,3,Scotland,3,Glasgow City,U,Minor,,,260219,659172,55.805538,-4.2317627,,,3,0,341,15,17,0,0,0,0,0,0,0,373
931892,E,2019,2019/10/23,8,3,Scotland,31,Perth & Kinross,U,Minor,,,287440,721620,56.373438,-3.8240504,,,1,0,57,0,9,0,0,0,0,0,0,0,66
990185,S,2019,2019/9/25,11,3,Scotland,55,Shetland Islands,B9081,Minor,,,446470,1179701,60.498298,-1.1559549,,,0,0,5,0,2,0,1,0,0,0,0,1,8
950506,W,2019,2019/6/4,16,3,Scotland,32,Fife,B932,Minor,,,335180,699790,56.186307,-3.0459266,,,1,1,310,5,66,4,0,0,1,1,4,10,392
51001,W,2019,2019/4/2,15,3,Scotland,27,West Lothian,A71,Major,A899,B7015,307900,666150,55.879666,-3.473742,5.9,3.67,0,1,486,5,125,15,2,3,5,2,2,29,646
996338,W,2019,2019/5/13,12,3,Scotland,29,City of Edinburgh,C,Minor,,,326576,673675,55.950474,-3.1773433,,,6,2,125,2,69,3,1,0,0,1,0,5,203
91029,W,2019,2019/10/10,13,3,Scotland,51,Aberdeen City,A96,Major,Roundabout connecting A96 (south of Aberdeen International Business Park in Aberdeen City),Junction with A96 and Bankhead Avenue,388354,810404,57.184302,-2.1942956,2,1.24,1,0,699,6,166,12,4,1,3,9,7,36,907
990476,S,2019,2019/4/29,8,3,Scotland,52,Angus,U,Minor,,,360350,760010,56.730055,-2.6496138,,,0,0,13,0,4,2,0,0,0,0,0,2,19
990176,S,2019,2019/9/12,13,3,Scotland,35,Highland,B871,Minor,,,271373,947322,58.395329,-4.2022754,,,0,0,3,0,0,0,0,1,0,0,0,1,4
80013,W,2019,2019/4/23,12,3,Scotland,35,Highland,A9,Major,A82,"Millbank, Charlestown",265440,848056,57.502654,-4.2472478,3.8,2.36,0,9,855,12,198,10,11,2,4,10,9,46,1120
50959,N,2019,2019/10/3,10,3,Scotland,29,City of Edinburgh,A702,Major,B701 Oxgangs Road,A700,324500,671600,55.931513,-3.2099974,4.8,2.98,16,1,287,31,81,8,1,0,0,0,0,9,409
20809,E,2019,2019/10/2,13,3,Scotland,3,Glasgow City,M8,Major,15,14,260788,665897,55.866081,-4.2261407,1.2,0.75,0,19,3624,53,952,139,16,37,48,20,101,361,5009
90105,N,2019,2019/9/10,9,3,Scotland,4,North Lanarkshire,A725,Major,A721,A8,272457,661019,55.82551,-4.0375186,1.9,1.18,0,1,1268,3,419,36,3,1,13,59,104,216,1907
931916,N,2019,2019/6/25,12,3,Scotland,4,North Lanarkshire,C,Minor,,,274100,657280,55.792368,-4.0095786,,,0,2,177,8,25,5,0,0,0,0,0,5,217
30729,N,2019,2019/9/11,15,3,Scotland,31,Perth & Kinross,A9,Major,A923,A827,300000,748500,56.617654,-3.6311214,12,7.46,0,1,358,5,53,7,1,0,2,14,14,38,455
990383,N,2019,2019/10/11,9,3,Scotland,35,Highland,B8083,Minor,,,163585,822790,57.234566,-5.9192044,,,0,0,15,0,6,0,0,0,1,0,1,2,23
990181,S,2019,2019/6/4,10,3,Scotland,38,Dumfries & Galloway,B794,Minor,,,281661,564882,54.964471,-3.8499094,,,0,0,32,1,7,3,0,3,1,0,0,7,47
10965,S,2019,2019/10/3,18,3,Scotland,30,Falkirk,A905,Major,M9,A88,290800,683300,56.030108,-3.7538967,2.9,1.8,0,0,266,1,10,0,0,0,0,0,0,0,277
931888,W,2019,2019/10/8,10,3,Scotland,4,North Lanarkshire,U,Minor,,,276073,666729,55.877726,-3.982446,,,0,0,89,0,10,0,0,0,0,0,0,0,99
967444,W,2019,2019/5/16,10,3,Scotland,42,Stirling,B829,Minor,,,248152,701652,56.18322,-4.4481015,,,1,0,21,0,8,0,0,0,0,0,0,0,29
931932,S,2019,2019/5/24,15,3,Scotland,42,Stirling,C,Minor,,,272067,687601,56.064087,-4.0563548,,,1,0,2,0,0,0,0,0,0,0,0,0,2
10993,E,2019,2019/3/27,12,3,Scotland,32,Fife,A955,Major,B930,B931 Wellesley Road,336700,700000,56.188398,-3.0214919,3.5,2.17,3,3,308,2,42,3,0,1,0,1,2,7,362
930178,W,2019,2019/10/4,13,3,Scotland,4,North Lanarkshire,B802,Minor,,,276440,663720,55.850801,-3.9752115,,,0,2,565,3,87,3,1,0,0,0,1,5,662
931846,W,2019,2019/6/18,15,3,Scotland,47,Dundee City,C,Minor,,,347188,731763,56.475012,-2.858917,,,0,1,121,7,12,1,0,0,0,0,0,1,142
990374,N,2019,2019/4/23,16,3,Scotland,35,Highland,C,Minor,,,289376,855681,57.57759,-3.8515265,,,3,0,15,0,5,0,0,0,0,0,3,3,23
990172,E,2019,2019/6/24,8,3,Scotland,32,Fife,B916,Minor,,,311512,686196,56.060396,-3.4226202,,,4,1,229,4,35,3,0,0,0,1,0,4,273
982012,S,2019,2019/9/18,10,3,Scotland,45,Aberdeenshire,B992,Minor,,,363025,828009,57.341087,-2.6159264,,,0,0,58,3,9,1,0,1,0,0,1,3,73
931861,N,2019,2019/3/26,15,3,Scotland,29,City of Edinburgh,U,Minor,,,316280,666670,55.885867,-3.3399964,,,7,0,230,20,52,2,3,2,2,0,0,9,311
931885,E,2019,2019/6/28,9,3,Scotland,4,North Lanarkshire,C,Minor,,,272220,677570,55.974061,-4.049122,,,0,0,28,0,3,0,0,1,0,0,0,1,32
931869,W,2019,2019/3/28,16,3,Scotland,32,Fife,U,Minor,,,317770,697060,56.159095,-3.3255044,,,0,2,82,1,10,2,0,0,0,0,0,2,97
979039,E,2019,2019/7/2,16,3,Scotland,35,Highland,B9152,Minor,,,279541,802642,57.09893,-3.98995,,,3,0,34,3,4,0,0,1,0,0,0,1,42
930189,E,2019,2019/9/11,17,3,Scotland,32,Fife,B914,Minor,,,311512,693297,56.124176,-3.4249741,,,0,1,206,1,24,1,0,0,0,0,0,1,233
930180,W,2019,2019/10/7,17,3,Scotland,4,North Lanarkshire,B803,Minor,,,276886,669480,55.902637,-3.9707116,,,1,1,146,0,29,2,0,0,0,1,0,3,179
931833,S,2019,2019/3/26,12,3,Scotland,45,Aberdeenshire,C,Minor,,,354676,823179,57.296949,-2.7537306,,,1,0,12,0,1,0,1,0,0,0,1,2,15
931896,S,2019,2019/9/25,10,3,Scotland,28,Renfrewshire,C,Minor,,,238270,664728,55.848558,-4.5848916,,,0,0,1,0,0,0,0,0,0,0,0,0,1
967607,W,2019,2019/6/18,10,3,Scotland,3,Glasgow City,U,Minor,,,256666,660192,55.813654,-4.288938,,,0,0,11,0,1,0,0,0,0,0,0,0,12
20805,N,2019,2019/3/21,14,3,Scotland,50,Clackmannanshire,A977,Major,A907,LA Boundary,294400,693300,56.120721,-3.7001078,8.8,5.47,0,2,195,1,31,4,1,3,9,3,5,25,254
91048,S,2019,2019/10/3,18,3,Scotland,31,Perth & Kinross,A85,Major,Junction with A9 and A85,A9 and A85 Slip Roads,308547,725022,56.408548,-3.4836402,0.4,0.25,0,0,121,0,14,0,0,0,0,0,0,0,135
30933,E,2019,2019/5/17,9,3,Scotland,35,Highland,A832,Major,B8056,A896,191800,870280,57.674067,-5.4931194,26,16.16,0,5,52,1,7,2,0,0,1,0,0,3,68
1029,S,2019,2019/5/1,8,3,Scotland,3,Glasgow City,A80,Major,A8,M8,262900,666000,55.867611,-4.1924717,1.6,0.99,5,2,648,12,83,3,1,2,1,0,1,8,753
50949,E,2019,2019/5/1,8,3,Scotland,42,Stirling,A821,Major,ferry,A821 main route,250000,706800,56.230016,-4.4212694,1.3,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0
967558,W,2019,2019/5/17,8,3,Scotland,36,Midlothian,B6414,Minor,,,334263,667550,55.896566,-3.0527802,,,6,3,451,14,68,3,0,0,2,0,0,5,541
931842,N,2019,2019/9/30,16,3,Scotland,33,Scottish Borders,U,Minor,,,368520,658440,55.818183,-2.5039493,,,0,1,8,0,0,0,0,0,0,0,0,0,9
950454,W,2019,2019/6/26,12,3,Scotland,31,Perth & Kinross,B952,Minor,,,325176,747941,56.617334,-3.2208365,,,1,2,51,2,9,0,0,0,0,0,0,0,64
940009,W,2019,2019/3/26,11,3,Scotland,46,Moray,B9102,Minor,,,327006,845261,57.491669,-3.2193489,,,0,0,12,0,5,1,0,0,0,0,0,1,18
930170,E,2019,2019/6/5,17,3,Scotland,40,South Ayrshire,B743,Minor,,,244030,625650,55.499663,-4.4707633,,,1,1,159,1,33,2,0,0,1,1,0,4,198
940393,S,2019,2019/5/2,10,3,Scotland,54,Orkney Islands,B9052,Minor,,,348418,1001298,58.895899,-2.8968433,,,0,0,7,0,0,1,0,0,0,0,0,1,8
930176,W,2019,2019/9/9,12,3,Scotland,49,East Dunbartonshire,B8048,Minor,,,265870,673410,55.934978,-4.1487247,,,0,0,445,9,49,16,2,2,1,1,0,22,525
50905,N,2019,2019/3/19,7,3,Scotland,35,Highland,A894,Major,C-road Kylestrome,C-road Scourie,215600,943660,58.342551,-5.1521055,13.9,8.64,0,0,4,1,4,0,0,0,0,0,0,0,9
967471,S,2019,2019/9/6,13,3,Scotland,32,Fife,C,Minor,,,308430,687370,56.07036,-3.4724983,,,0,0,225,0,41,0,0,0,0,0,0,0,266
80339,W,2019,2019/3/20,9,3,Scotland,44,Argyll & Bute,A85,Major,A828,A819,200342,731025,56.429058,-5.2394286,29.3,18.21,0,0,101,2,28,7,2,0,4,2,2,17,148
967613,N,2019,2019/9/16,9,3,Scotland,49,East Dunbartonshire,U,Minor,,,264970,673980,55.939843,-4.1634057,,,2,0,56,1,12,0,1,0,0,0,0,1,70
931913,W,2019,2019/9/12,9,3,Scotland,48,Inverclyde,U,Minor,,,235970,670130,55.896266,-4.6248577,,,1,0,37,0,3,0,0,0,0,0,0,0,40
80273,N,2019,2019/11/6,9,3,Scotland,40,South Ayrshire,A759,Major,B746 Main Street,B746 Kilmarnock Road,234425,632000,55.553499,-4.6264469,2,1.24,0,0,167,5,18,4,0,0,0,0,0,4,194
967438,E,2019,2019/10/2,7,3,Scotland,33,Scottish Borders,B6397,Minor,,,369364,634471,55.602881,-2.4877888,,,0,1,58,4,15,2,0,0,0,0,0,2,80
931856,E,2019,2019/10/3,9,3,Scotland,206,East Renfrewshire,U,Minor,,,247750,657140,55.783528,-4.4293752,,,2,0,120,3,21,1,1,1,0,0,0,3,147
1189,W,2019,2019/6/26,16,3,Scotland,55,Shetland Islands,A970,Major,"Hillside Rd, Scalloway",B9074,440800,1140000,60.142482,-1.2671799,1.2,0.75,1,2,137,2,20,8,0,0,0,1,0,9,170
90121,W,2019,2019/6/11,14,3,Scotland,37,South Lanarkshire,A726,Major,LA Boundary,Stewartfield Way,259750,654302,55.761679,-4.2367315,3.2,1.99,0,1,579,8,143,11,3,1,8,4,9,36,767
80017,W,2019,2019/4/5,11,3,Scotland,35,Highland,A835,Major,A832,A834,247600,855000,57.559316,-4.549001,2.9,1.8,2,0,138,0,35,2,1,0,4,3,1,11,184
20865,S,2019,2019/9/18,9,3,Scotland,31,Perth & Kinross,A94,Major,"Gannochy Green, Perth",A923,320023,737137,56.519446,-3.3014413,19,11.81,0,1,123,4,23,8,1,3,1,8,7,28,179
50745,W,2019,2019/3/22,17,3,Scotland,42,Stirling,A9,Major,East Murrayfield,A872,280560,690700,56.094111,-3.9214204,2.1,1.3,0,1,389,6,54,6,0,0,0,0,0,6,456
930172,N,2019,2019/5/13,11,3,Scotland,48,Inverclyde,B786,Minor,,,234620,668884,55.884621,-4.6456605,,,0,0,27,0,5,1,0,0,0,0,0,1,33
80085,W,2019,2019/4/25,15,3,Scotland,32,Fife,A92,Major,M90,A909,314711,689417,56.089908,-3.3722921,3.4,2.11,0,3,1323,13,328,48,2,6,18,32,27,133,1800
80521,W,2019,2019/10/11,10,3,Scotland,39,East Ayrshire,A76,Major,B7083,A70,255717,620089,55.453326,-4.2830248,2.7,1.68,0,0,126,1,41,4,1,0,3,1,9,18,186
919133,E,2019,2019/9/24,11,3,Scotland,52,Angus,B9113,Minor,,,348126,751452,56.65198,-2.8476389,,,0,0,45,0,13,5,1,0,6,3,2,17,75
951254,S,2019,2019/3/27,18,3,Scotland,38,Dumfries & Galloway,C,Minor,,,290000,573729,55.045847,-3.723132,,,0,0,23,0,4,0,0,0,0,0,0,0,27
967481,E,2019,2019/5/8,7,3,Scotland,32,Fife,U,Minor,,,327140,692350,56.118313,-3.1733939,,,0,0,8,0,0,0,0,0,0,0,0,0,8
967582,W,2019,2019/5/14,16,3,Scotland,48,Inverclyde,U,Minor,,,223270,676910,55.952614,-4.8321338,,,0,0,60,2,7,2,0,0,0,0,0,2,71
50809,E,2019,2019/3/25,10,3,Scotland,31,Perth & Kinross,A977,Major,A823,B9097,302642,699724,56.180169,-3.5699491,2.4,1.49,0,2,157,4,29,8,3,4,1,7,8,31,223
78515,E,2019,2019/3/15,12,3,Scotland,51,Aberdeen City,A93,Major,Old Ferry Rd,A90,388904,802712,57.115219,-2.1848518,5,3.11,2,2,365,6,51,2,2,0,2,1,0,7,431
10781,E,2019,2019/6/18,8,3,Scotland,45,Aberdeenshire,A920,Major,A96,A97,352500,840200,57.449607,-2.793128,1.3,0.81,3,0,166,2,28,3,0,0,0,0,0,3,199
41009,N,2019,2019/3/29,18,3,Scotland,45,Aberdeenshire,A981,Major,B9028/B9029,A950,389830,848500,57.526541,-2.171469,4.4,2.73,0,3,33,0,4,1,0,1,0,0,1,3,43
30829,E,2019,2019/3/27,18,3,Scotland,40,South Ayrshire,A70,Major,A713,Hillfoot Rd,235352,621093,55.455911,-4.6052906,1.7,1.06,0,1,364,2,22,1,0,0,0,0,0,1,390
80357,S,2019,2019/3/15,10,3,Scotland,40,South Ayrshire,A77,Major,A77 Kirkpatrick Street,B7022 Hamilton Street,218500,597200,55.235526,-4.8559473,1.2,0.75,0,2,150,13,31,5,1,0,0,3,14,23,219
931893,E,2019,2019/3/26,7,3,Scotland,31,Perth & Kinross,U,Minor,,,309412,723924,56.398853,-3.4692476,,,1,0,65,2,13,2,0,0,0,0,0,2,82
996010,E,2019,2019/5/10,7,3,Scotland,53,Comhairle nan Eilean Siar,U,Minor,,,134536,922447,58.111094,-6.5086484,,,0,0,2,0,5,0,0,0,0,0,0,0,7
90183,W,2019,2019/5/8,15,3,Scotland,4,North Lanarkshire,A8,Major,A725,B799/B802,276348,662059,55.835862,-3.975923,1.7,1.06,0,0,286,7,89,12,10,1,6,7,9,45,427
990478,S,2019,2019/5/8,9,3,Scotland,51,Aberdeen City,U,Minor,,,393257,807504,57.158351,-2.1131064,,,0,0,4,0,1,0,0,0,0,0,0,0,5
990179,S,2019,2019/9/18,14,3,Scotland,44,Argyll & Bute,B842,Minor,,,178994,632726,55.53805,-5.5041734,,,0,0,15,0,3,1,0,0,0,0,0,1,19
89350,N,2019,2019/9/4,13,3,Scotland,35,Highland,A938,Major,A938 split,A95,299779,824632,57.301238,-3.6649395,0.7,0.43,0,0,7,0,1,0,0,0,0,0,0,0,8
941064,W,2019,2019/5/10,10,3,Scotland,44,Argyll & Bute,C,Minor,,,190201,740141,56.506413,-5.4108937,,,1,0,6,0,4,0,0,0,0,0,0,0,10
951178,N,2019,2019/5/22,16,3,Scotland,4,North Lanarkshire,U,Minor,,,285155,657790,55.799703,-3.8335813,,,0,0,8,0,5,0,0,0,0,0,0,0,13
950031,S,2019,2019/6/6,16,3,Scotland,52,Angus,B961,Minor,,,351753,738953,56.540091,-2.786156,,,3,3,43,1,13,2,0,1,0,0,0,3,63
990768,W,2019,2019/6/27,7,3,Scotland,30,Falkirk,U,Minor,,,281150,682110,56.017124,-3.9081287,,,0,0,13,0,1,0,1,0,0,0,0,1,15
931881,E,2019,2019/5/10,18,3,Scotland,27,West Lothian,U,Minor,,,305590,665060,55.869428,-3.5102716,,,0,0,135,1,5,0,0,0,0,0,0,0,141
967588,E,2019,2019/9/11,7,3,Scotland,48,Inverclyde,C,Minor,,,233655,673181,55.922855,-4.663714,,,2,0,74,4,14,0,0,0,0,0,0,0,92
981016,N,2019,2019/6/18,13,3,Scotland,39,East Ayrshire,B741,Minor,,,248012,606005,55.324552,-4.3970772,,,0,0,36,0,10,2,0,0,0,0,0,2,48
50913,E,2019,2019/10/8,9,3,Scotland,53,Comhairle nan Eilean Siar,A865,Major,Lochboisdale ferry,B888,75517,821351,57.167827,-7.37037,4.7,2.92,0,0,34,1,12,2,1,0,0,0,0,3,50
940052,E,2019,2019/3/18,7,3,Scotland,27,West Lothian,B7031,Minor,,,310461,667090,55.888592,-3.4331315,,,2,0,232,8,48,2,2,0,1,0,1,6,294
11025,E,2019,2019/6/10,15,3,Scotland,41,North Ayrshire,A71,Major,A78,LA boundary,235000,637666,55.604552,-4.62073,4,2.49,0,3,734,1,215,15,4,1,5,10,18,53,1006
80191,N,2019,2019/10/10,14,3,Scotland,30,Falkirk,A706,Major,Crawfield Lane,A993,299700,680700,56.008704,-3.6101738,0.8,0.5,0,2,214,0,29,2,0,0,1,0,0,3,248
930171,E,2019,2019/3/28,14,3,Scotland,40,South Ayrshire,B741,Minor,,,233875,605305,55.313696,-4.6192309,,,0,1,12,3,2,1,0,1,2,0,0,4,22
40993,E,2019,2019/6/26,7,3,Scotland,45,Aberdeenshire,A947,Major,A98,B9026 Myrus Avenue,370495,863576,57.661102,-2.4961478,1.8,1.12,3,0,99,3,51,3,2,0,2,1,1,9,162
931900,S,2019,2019/6/4,17,3,Scotland,37,South Lanarkshire,U,Minor,,,275330,646630,55.697054,-3.9851108,,,3,0,190,5,32,0,0,0,0,0,0,0,227
931903,E,2019,2019/5/17,9,3,Scotland,42,Stirling,U,Minor,,,279940,695810,56.13984,-3.9336806,,,1,0,12,0,6,0,0,0,0,0,0,0,18
931919,S,2019,2019/5/16,13,3,Scotland,37,South Lanarkshire,U,Minor,,,278790,650100,55.729092,-3.9316342,,,0,0,74,2,18,0,0,0,0,1,0,1,95
50973,W,2019,2019/6/19,10,3,Scotland,38,Dumfries & Galloway,A746,Major,C-road south of Glasserton,B7004,244261,539712,54.728202,-4.4199877,2.5,1.55,1,0,18,0,0,2,1,0,0,0,0,3,21
40957,S,2019,2019/5/9,18,3,Scotland,44,Argyll & Bute,A884,Major,A849,Sgeig Mhor ferry,166000,742200,56.513463,-5.8050884,1.4,0.87,0,2,5,0,1,0,0,0,0,0,1,1,9
88034,E,2019,2019/5/9,18,3,Scotland,30,Falkirk,A8004,Major,Slip Road for M876 meets A8004,Checkbar Roundabout (A883/A8004),283002,681443,56.01159,-3.8781469,0.6,0.37,3,2,199,2,18,2,0,0,0,0,0,2,223
91044,N,2019,2019/10/3,8,3,Scotland,31,Perth & Kinross,A9,Major,A9 junction parallel to West Mains Avenue,Junction with A85 Crieff Road and A9 Slip Road,308525,724793,56.406487,-3.4839165,0.1,0.06,0,1,312,2,88,8,4,2,4,0,1,19,422
90024,N,2019,2019/5/7,10,3,Scotland,35,Highland,A9,Major,B9154,A8082,269983,843386,57.462063,-4.1690082,7.3,4.54,0,1,274,3,84,9,0,0,4,12,21,46,408
931848,W,2019,2019/6/12,16,3,Scotland,47,Dundee City,U,Minor,,,340350,732130,56.477491,-2.9699877,,,5,4,350,5,79,1,0,0,0,0,0,1,439
78677,E,2019,2019/6/28,14,3,Scotland,28,Renfrewshire,A8,Major,M8,A8P,240269,673040,55.923832,-4.5579031,0.5,0.31,0,1,91,0,12,1,0,0,0,0,0,1,105
931874,E,2019,2019/5/8,10,3,Scotland,3,Glasgow City,U,Minor,,,263210,665170,55.860247,-4.1871029,,,0,0,161,8,28,3,2,0,0,0,0,5,202
990548,W,2019,2019/5/16,13,3,Scotland,4,North Lanarkshire,B8039,Minor,,,275670,673640,55.939678,-3.9920635,,,0,0,416,4,80,11,2,0,5,4,9,31,531
10953,S,2019,2019/10/8,16,3,Scotland,53,Comhairle nan Eilean Siar,A865,Major,B892,B892,80000,850400,57.43079,-7.3341419,7.3,4.54,0,0,48,2,18,0,0,0,0,0,0,0,68
40833,W,2019,2019/3/15,16,3,Scotland,33,Scottish Borders,A72,Major,A707,"Kilnknowe Place, Galashiels",346200,637380,55.627003,-2.8559613,5.9,3.67,0,1,270,2,36,0,2,0,0,0,0,2,311
931865,N,2019,2019/3/15,14,3,Scotland,29,City of Edinburgh,C,Minor,,,323410,668910,55.907177,-3.2266755,,,1,0,435,31,43,1,0,0,0,0,0,1,510
78541,S,2019,2019/3/20,8,3,Scotland,37,South Lanarkshire,A73,Major,Goremire Rd,A721,284770,650000,55.729654,-3.8364268,1.6,0.99,0,0,348,12,76,5,3,0,1,3,0,12,448
931863,S,2019,2019/5/14,9,3,Scotland,29,City of Edinburgh,U,Minor,,,327530,675240,55.964677,-3.1624915,,,2,0,110,6,21,1,0,0,0,0,0,1,138
20777,W,2019,2019/3/27,8,3,Scotland,32,Fife,A91,Major,A919,A915,350000,716900,56.341802,-2.8104305,6.1,3.79,0,0,291,15,29,7,2,1,1,2,1,14,349
10838,N,2019,2019/3/15,12,3,Scotland,38,Dumfries & Galloway,A77,Major,A75,A717,206627,560800,54.904382,-5.0176835,0.2,0.12,0,1,80,0,14,1,0,1,0,1,0,3,98
931921,N,2019,2019/9/12,12,3,Scotland,40,South Ayrshire,U,Minor,,,232243,618236,55.429211,-4.6526757,,,0,0,70,2,7,0,0,0,0,0,0,0,79
990022,W,2019,2019/3/21,14,3,Scotland,47,Dundee City,C,Minor,,,337867,731885,56.474969,-3.0102324,,,1,2,413,1,51,4,4,0,2,0,0,10,477
930190,W,2019,2019/5/16,10,3,Scotland,51,Aberdeen City,B997,Minor,,,392078,812988,57.207594,-2.1327737,,,0,3,93,1,39,6,2,0,1,2,1,12,148
793,E,2019,2019/6/14,11,3,Scotland,35,Highland,A830,Major,B8004,A82,212120,776100,56.838257,-5.0815607,2,1.24,3,7,320,8,61,11,3,0,5,0,3,22,418
967520,S,2019,2019/3/28,18,3,Scotland,51,Aberdeen City,C,Minor,,,394513,812183,57.200399,-2.0924484,,,0,1,183,0,20,2,1,0,0,0,0,3,207
931908,N,2019,2019/6/21,18,3,Scotland,30,Falkirk,C,Minor,,,296750,676850,55.973501,-3.6559841,,,1,0,13,1,3,0,0,0,0,0,0,0,17
990375,S,2019,2019/3/26,15,3,Scotland,55,Shetland Islands,U,Minor,,,443060,1125996,60.016522,-1.2294297,,,0,0,30,2,9,2,0,0,0,0,0,2,43
